id,key,n,c,p,location,sitename,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,family,year
TET18A030,AE2,5.553812027,33.3638648987,1.1816066966,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Chaetodon reticulatus,43.4,12.2,10.1,NA,Chaetodontidae,2018
TET18A031,AE2,9.5242204666,44.6992683411,0.4645515889,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Abudefduf sexfasciatus,86.8,18.1,12.9,F,Pomacentridae,2018
TET18A032,AE2,5.0591216087,22.5017242432,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Epibulus insidiator,157.9,20.1,15.5,F,Labridae,2018
TET18A033,AE2,3.6090955734,26.0641441345,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Myripristis violacea,193.5,22,16.4,F,Holocentridae,2018
TET18A034,AE2,5.4394688606,28.8998527527,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Sargocentron spiniferum,383.9,28.9,22.9,M,Holocentridae,2018
TET18A036,AE2,7.855284214,37.5026626587,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Abudefduf sexfasciatus,93,18.8,13.7,M,Pomacentridae,2018
TET18A038,AE2,2.6244995594,21.9773712158,0.5559223777,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Cephalopholis urodeta,97.8,19.4,15.8,M,Serranidae,2018
TET18A039,AE2,4.4538993835,28.1657238007,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Epibulus insidiator,173.8,23.4,17.3,F,Labridae,2018
TET18A040,AE2,5.1166062355,28.8105106354,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Epibulus insidiator,187.6,22.5,16.9,M,Labridae,2018
TET18A042,AE2,5.5615258217,38.3303375244,NA,Tetiaroa,TO2,NA,-17.00736,-149.59448,Slope,2018-10-27,12.10-13.45,Cephalopholis argus,226.3,25.3,20.5,F,Serranidae,2018
TET18A045,AE2,4.3180785179,21.1641845703,NA,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Chaetodon reticulatus,78.2,12.8,9.8,M,Chaetodontidae,2018
TET18A046,AE2,4.130320549,28.2275924683,NA,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Chlorurus spilurus,225.5,22.3,17.5,F,Scaridae,2018
TET18A047,AE2,1.8854187727,18.6172275543,0.5101179639,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Chaetodon reticulatus,80.7,12.5,10.5,M,Chaetodontidae,2018
TET18A048,AE2,3.6298062801,26.207485199,1.1313938422,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Naso lituratus,284.3,24.4,19.5,F,Acanthuridae,2018
TET18A049,AE2,2.1894454956,25.3524131775,0.4053358564,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Ctenochaetus striatus,111.3,19.3,14.2,F,Acanthuridae,2018
TET18A050,AE2,1.0962753296,15.8938493729,0.4232183105,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Chlorurus spilurus,125.8,19.9,14.9,F,Scaridae,2018
TET18A051,AE2,1.2873655558,16.9224853516,0.2138321778,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Chlorurus spilurus,130.2,18.9,14.9,F,Scaridae,2018
TET18A052,AE2,1.3631739616,17.156375885,0.37065209,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Zebrasoma scopas,78.6,15.8,12.7,NA,Acanthuridae,2018
TET18A053,AE2,2.4603466988,21.3670043945,0.3432038765,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Naso lituratus,238.2,23.4,19.5,F,Acanthuridae,2018
TET18A054,AE2,1.6108921766,28.2114696503,0.3108693772,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Cephalopholis argus,124.6,20.3,16.4,M,Serranidae,2018
TET18A055,AE2,2.1572985649,21.1144638062,NA,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Cephalopholis urodeta,85.7,17.7,14.1,M,Serranidae,2018
TET18A058,AE2,2.7790975571,25.2283744812,1.1947103187,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Cephalopholis urodeta,90.7,17.7,13.9,M,Serranidae,2018
TET18A059,AE2,3.2240030766,18.9686832428,NA,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Cephalopholis argus,215.6,24.9,20.6,F,Serranidae,2018
TET18A060,AE2,2.2827911377,21.3800029755,NA,Tetiaroa,TO3,NA,-17.00743,-149.59453,Slope,2018-10-28,10.40-12.00,Cephalopholis argus,321.4,26.5,21.7,F,Serranidae,2018
TET18A061,AE2,4.200712204,22.5225543976,NA,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Chlorurus spilurus,NA,27.2,20.2,M,Scaridae,2018
TET18A062,AE2,1.0436547995,16.6432056427,0.245812457,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Chaetodon ornatissimus,109.1,15.4,12.5,F,Chaetodontidae,2018
TET18A063,AE2,3.38610816,25.3023300171,1.1112977754,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Chaetodon ornatissimus,100.9,14,11,F,Chaetodontidae,2018
TET18A064,AE2,4.9814038277,30.2633686066,0.83873138,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Chaetodon ornatissimus,119.3,14.6,11.9,M,Chaetodontidae,2018
TET18A065,AE2,2.6760447025,22.5674152374,1.2225593815,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Naso lituratus,256,26.1,20.9,F,Acanthuridae,2018
TET18A066,AE2,1.9401032925,28.6966075897,0.3216859006,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Naso lituratus,295.6,34.5,21.1,M,Acanthuridae,2018
TET18A067,AE2,1.3645954132,26.9640884399,0.425679687,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Naso lituratus,240.2,24.6,20.3,F,Acanthuridae,2018
TET18A068,AE2,2.364518404,26.770198822,0.5150806898,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Ctenochaetus striatus,124.3,21.1,15.2,F,Acanthuridae,2018
TET18A069,AE2,1.0079108477,16.074924469,10.5028268459,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Cephalopholis argus,278.2,26.2,20.1,M,Serranidae,2018
TET18A070,AE2,3.6392774582,20.3800601959,NA,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Naso lituratus,283.5,26.7,21.1,F,Acanthuridae,2018
TET18A072,AE2,2.33939147,28.1160125732,0.3564970623,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Myripristis violacea,176.2,20.9,16.2,M,Holocentridae,2018
TET18A073,AE2,2.7496638298,20.2000617981,NA,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Myripristis violacea,159.2,19.8,14.2,M,Holocentridae,2018
TET18A076,AE2,2.7027654648,19.7371997833,NA,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Cephalopholis urodeta,78,17.7,13.9,NA,Serranidae,2018
TET18A077,AE2,4.1871824265,26.3888015747,NA,Tetiaroa,TO4,NA,-16.98261,-149.56053,Slope,2018-10-28,12.10-14.00,Cephalopholis argus,225.8,25.3,20,F,Serranidae,2018
TET18A078,AE2,3.5531101227,21.304485321,NA,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Chlorurus spilurus,NA,28.1,22.2,M,Scaridae,2018
TET18A079,AE2,0.9333638549,15.6725225449,0.1362116862,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Chlorurus spilurus,NA,28,21.2,M,Scaridae,2018
TET18A080,AE2,2.5392353535,22.3900985718,0.6993779538,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Chlorurus spilurus,NA,29,25,F,Scaridae,2018
TET18A081,AE2,0.6735273004,14.4578971863,0.1383544345,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Ctenochaetus striatus,124.8,21.2,14.7,NA,Acanthuridae,2018
TET18A082,AE2,1.2674120665,16.417263031,0.2862549001,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Rhinecanthus aculeatus,93.3,16.3,13.3,M,Balistidae,2018
TET18A083,AE2,0.9573023319,15.8857412338,0.1751546835,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Ctenochaetus striatus,73.3,17.5,12.1,NA,Acanthuridae,2018
TET18A084,AE2,2.2152450085,19.9990062714,0.3944100851,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Ctenochaetus striatus,88.4,17.8,12,M,Acanthuridae,2018
TET18A085,AE2,0.9692538381,15.5175571442,0.2355365318,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Zebrasoma scopas,26,11.6,9.2,NA,Acanthuridae,2018
TET18A086,AE2,1.8848133087,21.4770488739,0.6465049393,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Zebrasoma scopas,24.5,11.1,9,NA,Acanthuridae,2018
TET18A087,AE2,NA,NA,0.2642700719,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Zebrasoma scopas,63.6,14,11.1,NA,Acanthuridae,2018
TET18A088,AE2,1.6111857754,24.6813419273,0.2172274337,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Zebrasoma scopas,41.6,13.6,10.3,M,Acanthuridae,2018
TET18A089,AE2,1.8642878532,21.4926300049,0.2892258262,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Stegastes nigricans,30.3,11.8,8.9,M,Pomacentridae,2018
TET18A090,AE2,2.5297992229,20.7898979187,0.416334873,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Zebrasoma scopas,26,11.9,8.9,NA,Acanthuridae,2018
TET18A091,AE2,2.6310081482,24.2388515472,0.2557395942,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Halichoeres trimaculatus,25.2,13.3,10.8,M,Labridae,2018
TET18A092,AE2,1.1893899441,15.7919340134,0.3817979068,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Rhinecanthus aculeatus,81.9,16.1,13.5,F,Balistidae,2018
TET18A093,AE2,0.9837106466,15.3952960968,0.2422763463,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Rhinecanthus aculeatus,27.2,11.7,9.2,M,Balistidae,2018
TET18A094,AE2,2.7569153309,22.6455917358,0.6480390372,Tetiaroa,TL1,NA,-17.00431,-149.57365,Lagoon,2018-10-29,10.30-11.40,Rhinecanthus aculeatus,178.8,20.1,16.4,M,Balistidae,2018
TET18A095,AE2,1.0200453997,15.2388439178,0.3138856006,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Chaetodon ornatissimus,147.7,15,13,M,Chaetodontidae,2018
TET18A096,AE2,4.6924939156,30.3053569794,1.2064685153,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Ctenochaetus striatus,153.6,20.6,15.2,F,Acanthuridae,2018
TET18A097,AE2,1.2536996603,16.705368042,0.3688971714,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Stegastes nigricans,64.2,13.5,10,F,Pomacentridae,2018
TET18A098,AE2,1.2013196945,16.9308071136,0.2115883614,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Stegastes nigricans,22.8,11.7,9,NA,Pomacentridae,2018
TET18A099,AE2,2.2487642765,25.253194809,0.2340074181,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,157.7,25.6,20,M,Serranidae,2018
TET18A100,AE2,0.6766640544,20.7678375244,0.4796965236,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Rhinecanthus aculeatus,171.4,19.8,16,M,Balistidae,2018
TET18A101,AE2,0.8504652381,15.3660202026,0.3277183249,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Rhinecanthus aculeatus,159.9,17.5,14.5,M,Balistidae,2018
TET18A102,AE2,0.7236657739,17.5202312469,0.2883889626,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,144.4,22.7,18.3,M,Serranidae,2018
TET18A103,AE2,0.7830890417,14.5430192947,0.4015049251,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,147.1,22.4,17.5,M,Serranidae,2018
TET18A104,AE2,1.149310708,14.553358078,1.4839424579,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Myripristis violacea,129.5,21,16.4,M,Holocentridae,2018
TET18A105,AE2,3.7231733799,25.9784946442,0.5123173922,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,54.4,17.1,13.9,F,Serranidae,2018
TET18A107,AE2,1.2986336946,15.5882635117,2.0959601946,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Myripristis violacea,150,20,15,F,Holocentridae,2018
TET18A108,AE2,1.5498663187,14.5972423553,NA,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,143.3,21.6,17.5,M,Serranidae,2018
TET18A109,AE2,1.8548595905,11.8665399551,NA,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-10-29,12.10-14.30,Epinephelus merra,55.5,16.9,13.4,F,Serranidae,2018
TET18A110,AE2,1.5123634338,21.5140323639,0.4461934345,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Chlorurus spilurus,230.2,22.5,20.5,F,Scaridae,2018
TET18A111,AE2,1.3513780832,17.2293586731,0.2433903545,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Stegastes nigricans,86.3,15,11.1,F,Pomacentridae,2018
TET18A112,AE2,1.1659429073,16.5871200562,0.2524143607,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Stegastes nigricans,95.6,14.6,11.1,F,Pomacentridae,2018
TET18A113,AE2,1.987549305,18.9625034332,0.2291515239,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Rhinecanthus aculeatus,186.3,20.9,17.1,M,Balistidae,2018
TET18A114,AE2,1.2685837746,17.2208385468,0.267618298,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Stegastes nigricans,16.4,9.3,6.2,NA,Pomacentridae,2018
TET18A116,AE2,0.6075087786,14.552822113,0.1821410308,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Rhinecanthus aculeatus,179.2,20.1,16.3,M,Balistidae,2018
TET18A117,AE2,1.368924737,16.82239151,0.1790508104,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Rhinecanthus aculeatus,103.9,17.3,14.1,F,Balistidae,2018
TET18A118,AE2,1.230453372,16.3398342133,0.2098397397,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Rhinecanthus aculeatus,131.8,18.5,14.9,M,Balistidae,2018
TET18A119,AE2,1.1283205748,15.977227211,0.2205404996,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Rhinecanthus aculeatus,66.1,15.4,12.4,F,Balistidae,2018
TET18A120,AE2,1.2751655579,16.584526062,0.0888124609,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,136.7,22.5,17.7,M,Serranidae,2018
TET18A121,AE2,0.9273768663,15.3124399185,0.6229072363,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,177.5,22.6,18.6,F,Serranidae,2018
TET18A122,AE2,2.2257127762,12.722366333,NA,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,132.4,22.8,17.5,M,Serranidae,2018
TET18A123,AE2,3.1243624687,29.7657260895,0.4115849596,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,105.4,19,15.2,F,Serranidae,2018
TET18A124,AE2,2.3077113628,20.1819858551,0.8232862964,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,78.1,18.3,14.5,F,Serranidae,2018
TET18A125,AE2,1.7677117586,16.9181938171,0.8358585353,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Myripristis violacea,164.3,20,18,F,Holocentridae,2018
TET18A126,AE2,1.3489118814,15.106751442,1.2264298986,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Zebrasoma scopas,86.3,15.1,11,NA,Acanthuridae,2018
TET18A127,AE2,1.3069924116,15.2720365524,0.5870776374,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Zebrasoma scopas,107.3,16.5,13.5,M,Acanthuridae,2018
TET18A128,AE2,1.7481273413,20.371799469,0.39849026,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Zebrasoma scopas,99,16.9,13.4,M,Acanthuridae,2018
TET18A129,AE2,1.7615944147,26.302318573,0.2378954429,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Zebrasoma scopas,112.4,16.9,13.6,M,Acanthuridae,2018
TET18A130,AE2,1.9289304018,22.7026481628,0.2120485434,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Naso lituratus,236.5,23.8,19.1,F,Acanthuridae,2018
TET18A131,AE2,1.6891134977,27.1052265167,0.218797981,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Abudefduf sexfasciatus,82.1,17.9,13,M,Pomacentridae,2018
TET18A132,AE2,7.3330149651,38.7559127808,0.3280115427,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Abudefduf sexfasciatus,55.2,15.8,11.1,F,Pomacentridae,2018
TET18A133,AE2,6.957095623,35.5908584595,0.8859013111,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Abudefduf sexfasciatus,66,16.9,12.3,M,Pomacentridae,2018
TET18A134,AE2,6.433298111,33.2018280029,2.295629803,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Abudefduf sexfasciatus,66,16.3,11.4,M,Pomacentridae,2018
TET18A135,AE2,7.5755677223,40.4604454041,0.1923420559,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Abudefduf sexfasciatus,27,12.9,9.1,M,Pomacentridae,2018
TET18A136,AE2,6.1858429909,36.1302871704,0.1218266402,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Zebrasoma scopas,57.6,13.7,11,F,Acanthuridae,2018
TET18A137,AE2,2.3924033642,23.4408416748,0.2586983641,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Chaetodon reticulatus,67.4,13.3,11,M,Chaetodontidae,2018
TET18A138,AE2,4.2609348297,28.9072151184,0.9801347493,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Chaetodon reticulatus,62.4,13.5,11.2,F,Chaetodontidae,2018
TET18A139,AE2,4.7056703568,30.2750988007,0.630506422,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Epibulus insidiator,146.3,22.5,19.2,F,Labridae,2018
TET18A140,AE2,4.6532945633,29.1792621613,0.7790758071,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Epibulus insidiator,203.5,23.7,18.8,F,Labridae,2018
TET18A141,AE2,4.4144463539,26.7279949188,1.0305550704,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Sargocentron spiniferum,345.8,28.9,22.2,F,Holocentridae,2018
TET18A142,AE2,1.8170319796,19.1497764587,0.4554590757,Tetiaroa,TO5,NA,-17.00358,-149.59195,Slope,2018-10-30,13.15-14.45,Cephalopholis argus,NA,30.9,26.1,F,Serranidae,2018
TET18A143,AE2,2.175052166,15.4605913162,NA,Tetiaroa,TL3,NA,-17.00309,-149.58783,Lagoon,2018-10-30,10.45-13.00,Epinephelus merra,91.6,20.2,16,F,Serranidae,2018
TET18A144,AE2,1.3083977699,15.8741025925,0.8470850506,Tetiaroa,TL5,NA,-17.00335,-149.57213,Lagoon,2018-11-01,12.25-13.20,Myripristis violacea,109.7,18,15,M,Holocentridae,2018
TET18A145,AE2,NA,NA,0.023463322,Tetiaroa,TL4,NA,-17.00968,-149.5784,Lagoon,2018-11-01,11.00-12.00,Stegastes nigricans,47.3,9.4,6.9,M,Pomacentridae,2018
TET18A146,AE2,3.6805639267,24.0293750763,0.7863651345,Tetiaroa,TL4,NA,-17.00968,-149.5784,Lagoon,2018-11-01,11.00-12.00,Stegastes nigricans,20,9.3,7.1,M,Pomacentridae,2018
TET18A147,AE2,6.0890493393,31.9292888641,0.3668490056,Tetiaroa,TL4,NA,-17.00968,-149.5784,Lagoon,2018-11-01,11.00-12.00,Stegastes nigricans,11.4,8,5.3,NA,Pomacentridae,2018
TET18A148,AE2,1.8879094124,19.8215503693,0.2034270541,Tetiaroa,TL5,NA,-17.00335,-149.57213,Lagoon,2018-11-01,12.25-13.20,Stegastes nigricans,8.4,7.5,6,NA,Pomacentridae,2018
TET18A149,AE2,NA,NA,1.2871893837,Tetiaroa,TL5,NA,-17.00335,-149.57213,Lagoon,2018-11-01,12.25-13.20,Stegastes nigricans,32.9,11,8.1,NA,Pomacentridae,2018
TET18A151,AE2,NA,NA,0.0407479629,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Naso lituratus,257.2,23.9,18.6,F,Acanthuridae,2018
TET18A152,AE2,1.9058628082,33.1980705261,0.2326954358,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Chaetodon auriga,106.4,16.6,13.8,M,Chaetodontidae,2018
TET18A153,AE2,5.2617855072,31.6503925323,18.4530622888,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Epibulus insidiator,216.5,23,20,NA,Labridae,2018
TET18A154,AE2,3.4725203514,22.6846618652,3.1645888336,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Epibulus insidiator,172.3,21,17,F,Labridae,2018
TET18A155,AE2,4.5760989189,27.7798976898,NA,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Epibulus insidiator,135.9,20,15.8,F,Labridae,2018
TET18A156,AE2,NA,NA,0.6583285227,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Sargocentron spiniferum,NA,31.5,24.9,NA,Holocentridae,2018
TET18A157,AE2,1.3894612789,16.3529853821,0.5468648541,Tetiaroa,TO6,NA,-16.99398,-149.5563,Slope,2018-11-03,9.30-10.45,Cephalopholis urodeta,101.5,18.2,14.9,M,Serranidae,2018
TET18A158,AE2,3.0984630585,24.2244548798,2.6569955835,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Chaetodon ornatissimus,95.2,14.6,12,F,Chaetodontidae,2018
TET18A159,AE2,NA,NA,0.7854820089,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Abudefduf sexfasciatus,86.3,18,14,M,Pomacentridae,2018
TET18A160,AE2,3.7633337975,27.5227546692,1.5169075758,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Chaetodon reticulatus,135.9,13.9,11.5,M,Chaetodontidae,2018
TET18A161,AE2,4.0233244896,24.4469013214,NA,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Sargocentron spiniferum,NA,29.9,25.1,M,Holocentridae,2018
TET18A162,AE2,0.8394669294,12.641746521,NA,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Sargocentron spiniferum,NA,30,25,F,Holocentridae,2018
TET18A163,AE2,5.7094893456,53.3294067383,NA,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Abudefduf sexfasciatus,79.8,16.2,11.7,M,Pomacentridae,2018
TET18A164,AE2,3.2334156036,25.5966567993,1.8188170046,Tetiaroa,TO7,NA,-17.00007,-149.5899,Slope,2018-11-03,11.00-12.10,Chaetodon reticulatus,56.8,12.2,9.8,F,Chaetodontidae,2018
TET18A166,AE2,1.8504807949,17.7295780182,NA,Tetiaroa,TO8,NA,-17.00867,-149.59573,Slope,2018-11-03,16.30-17.00,Sargocentron spiniferum,NA,28,24,F,Holocentridae,2018
TET18A168,AE2,5.6008272171,38.0858535767,1.8008258739,Tetiaroa,TL2,NA,-17.00312,-149.58804,Lagoon,2018-11-04,10.00-12.00,Chaetodon auriga,76.2,15.5,13,M,Chaetodontidae,2018
TET18A176,AE2,6.0967032978,28.8520136169,0.3756235769,Tetiaroa,TO11,NA,-17.00817,-149.59544,Slope,2018-11-05,10.15-11.30,Chaetodon auriga,45.4,12.9,10.1,M,Chaetodontidae,2018
TET18A177,AE2,5.2566137314,27.6102199554,NA,Tetiaroa,TO11,NA,-17.00817,-149.59544,Slope,2018-11-05,10.15-11.30,Paracirrhites arcatus,26,15.5,13.5,M,Cirrhitidae,2018
