species,id,biomass,biomass_dry,tl,C,N,P,location,source,Species,Family,max_size
Holocentrus_adscensionis,NA,285.5,NA,NA,50.08457105,7.622888509,3.36206091,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_adscensionis,NA,48.6,NA,NA,32.26807165,10.18753224,5.636729848,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_rufus,NA,48,NA,NA,36.76952795,9.978714669,5.453505772,caribbean,Jake_Allgeier,Holocentrus rufus,Holocentridae,35
Holocentrus_adscensionis,NA,12.98,NA,NA,35.34269759,10.50713642,4.606545444,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_rufus,NA,42.7,NA,NA,41.83027339,11.11630595,2.85570441,caribbean,Jake_Allgeier,Holocentrus rufus,Holocentridae,35
Holocentrus_rufus,NA,20.28,NA,NA,33.3862932,9.862734427,4.269886808,caribbean,Jake_Allgeier,Holocentrus rufus,Holocentridae,35
Holocentrus_adscensionis,NA,26.87,NA,NA,35.8297856,9.7286225,4.085319573,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_rufus,NA,31.6,NA,NA,33.32392726,9.006,4.432604389,caribbean,Jake_Allgeier,Holocentrus rufus,Holocentridae,35
Holocentrus_adscensionis,NA,19.86,NA,NA,36.20450952,10.02548419,5.397409788,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_adscensionis,NA,57.7,NA,NA,37.30627157,11.65134224,5.336685838,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_adscensionis,NA,115.9,NA,NA,38.8866423,10.83675922,4.104459338,caribbean,Jake_Allgeier,Holocentrus adscensionis,Holocentridae,61
Holocentrus_rufus,NA,NA,NA,NA,33.61,9.39,5.081137835,caribbean,Jake_Allgeier,Holocentrus rufus,Holocentridae,35
Halichoeres_bivittatus,NA,9.14,NA,NA,38.12810917,10.7559,3.203205766,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,11,NA,NA,37.3299183,10.487912,3.506655083,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,18.47,NA,NA,40.05971912,10.58575648,3.536817043,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,7.23,NA,NA,35.86782268,10.71393803,3.750522149,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Thalassoma_bifasciatum,NA,9.76,NA,NA,37.03031114,10.54123953,4.131591181,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Halichoeres_bivittatus,NA,6.01,NA,NA,38.09563204,11.2183,3.38843779,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Thalassoma_bifasciatum,NA,6.4,NA,NA,36.34976318,10.75676756,3.787808225,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Halichoeres_bivittatus,NA,6.82,NA,NA,38.19315347,11.2732,3.858353882,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,NA,NA,NA,37.69993455,11.1873,3.434206465,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,7.09,NA,NA,38.15662041,10.64125402,3.268449923,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,21.76,NA,NA,40.71557294,10.65822349,3.397628202,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,9.1,NA,NA,39.42401487,11.39367885,3.219534927,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,9.73,NA,NA,41.09188465,11.47472266,2.622232806,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,6.3,NA,NA,38.51897505,11.96195167,3.539301561,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Thalassoma_bifasciatum,NA,18.44,NA,NA,38.3850343,10.54732191,3.586323136,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Thalassoma_bifasciatum,NA,2.4,NA,NA,39.69426414,11.13322738,3.322702104,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Thalassoma_bifasciatum,NA,6.6,NA,NA,37.2731888,11.13924791,3.509957001,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Halichoeres_bivittatus,NA,6.6,NA,NA,37.86841296,10.87474334,2.905245267,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,11.69,NA,NA,36.50970986,9.898971084,3.408225301,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Thalassoma_bifasciatum,NA,4.25,NA,NA,37.58145168,10.60885448,4.083807123,caribbean,Jake_Allgeier,Thalassoma bifasciatum,Labridae,25
Halichoeres_bivittatus,NA,0.42,NA,NA,35.412,10.066,3.707943888,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Halichoeres_bivittatus,NA,11.63,NA,NA,38.86205127,11.4124,3.288770613,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Lachnolaimus_maximus,NA,NA,NA,NA,40.05,12.35,4.128873273,caribbean,Jake_Allgeier,Lachnolaimus maximus,Labridae,91
Lachnolaimus_maximus,NA,NA,NA,NA,39.67905397,12.19335262,3.01783647,caribbean,Jake_Allgeier,Lachnolaimus maximus,Labridae,91
Lachnolaimus_maximus,NA,NA,NA,NA,39.52403061,11.70536031,3.418907112,caribbean,Jake_Allgeier,Lachnolaimus maximus,Labridae,91
Lachnolaimus_maximus,NA,NA,NA,NA,39.01,12.11,2.774490813,caribbean,Jake_Allgeier,Lachnolaimus maximus,Labridae,91
Halichoeres_bivittatus,NA,NA,NA,NA,37.9,10.31,3.273344883,caribbean,Jake_Allgeier,Halichoeres bivittatus,Labridae,35
Lutjanus_griseus,NA,109.718054,NA,NA,35.80466228,10.5368,3.76975373,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,231.0677738,NA,NA,39.19563826,11.1729,3.005267852,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,66.40895883,NA,NA,36.95287959,11.1056,3.585403766,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,176.0093619,NA,NA,37.20521601,11.3729,3.531384375,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,209.6445772,NA,NA,36.67077061,11.4503,3.958172519,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,195.1637258,NA,NA,37.5544719,11.8692,3.492569012,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,49.77344194,NA,NA,37.99292718,10.6007,3.828105167,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,32.47864016,NA,NA,35.39543722,10.4713,3.951354749,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,34.26858582,NA,NA,36.15812796,11.0072,3.933741984,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,41.0367356,NA,NA,34.93818174,10.7058,4.282526285,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,33.36579263,NA,NA,39.74332116,11.0403,3.657018878,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,33.36579263,NA,NA,34.47155329,10.4102,3.721845955,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,NA,NA,NA,37.36300185,10.6887,3.214010326,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,NA,NA,NA,37.11446019,10.4596,4.007611178,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,186.7967599,NA,NA,36.27178966,10.8027,3.781316715,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,168.191108,NA,NA,38.46508723,10.0314,3.306793989,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,168.191108,NA,NA,37.71725581,11.0432,3.47975958,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,176.0093619,NA,NA,37.56589438,10.883,3.591122431,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,234.2397798,NA,NA,34.39680399,10.7355,4.47747186,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,319.1058523,NA,NA,41.82124761,11.5467,2.804772909,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,485.4927612,NA,NA,41.79249063,10.83856641,2.429821084,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,43.11847848,NA,NA,35.41613003,10.7639,4.034191516,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,394.390005,NA,NA,42.47553373,10.0517,2.668242023,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_synagris,NA,344.5,NA,NA,46.69948781,10.49284058,2.789262033,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,511.5486484,NA,NA,37.82608204,10.5017,3.601604569,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Ocyurus_chrysurus,NA,66,NA,NA,25.82787537,8.136234769,3.719084394,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Ocyurus_chrysurus,NA,68.1,NA,NA,40.67757301,11.58244031,2.964213043,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_synagris,NA,388.1,NA,NA,41.46236797,12.19700814,2.685778493,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,121.7888818,NA,NA,34.42398965,10.613,3.681177116,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,155.6698948,NA,NA,37.1166553,10.5631,3.721295522,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,153.2409684,NA,NA,35.69473867,11.1249,3.898246722,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,139.1846562,NA,NA,36.59721799,10.7384,4.126128928,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_synagris,NA,159.6,NA,NA,38.37943812,11.57571309,4.818961172,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_synagris,NA,194,NA,NA,40.77505371,11.3151033,3.359739432,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Ocyurus_chrysurus,NA,55.9,NA,NA,37.75138225,11.46344751,3.585071445,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_synagris,NA,390.5,NA,NA,40.42674411,9.984538319,2.753405057,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Ocyurus_chrysurus,NA,56.48,NA,NA,46.29344387,13.165584,3.789599689,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_griseus,NA,192.3481765,NA,NA,35.34017107,10.7612,3.6948809,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_synagris,NA,97.27,NA,NA,36.37417717,10.35680314,3.554374044,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_apodus,NA,170.39,NA,NA,42.11435492,10.55025892,3.358381591,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,153.5,NA,NA,39.16338145,10.87778839,3.723777888,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,165.6362598,NA,NA,31.95691878,9.2638,3.498116373,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Ocyurus_chrysurus,NA,97.73,NA,NA,41.35,11.16,2.934750345,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_griseus,NA,347.1523462,NA,NA,39.18092754,10.7607,2.888971213,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,264.0724522,NA,NA,35.38957128,11.0297,3.813422754,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,130.2976692,NA,NA,35.83990637,11.1503,3.745817818,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,146.0269176,NA,NA,40.98357563,10.30446964,5.961625053,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_synagris,NA,68.05,NA,NA,38.04423344,10.923,3.525504691,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_synagris,NA,68.95,NA,NA,37.71006782,11.319,3.332440625,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,281.6656141,NA,NA,39.89366366,11.4059,3.580632866,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,73.65951545,NA,NA,35.0404193,10.8272,4.045869575,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,212.6221889,NA,NA,39.58318569,10.8046,3.642926215,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,267.5320576,NA,NA,38.24654311,11.272,3.278944201,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,79.7774286,NA,NA,36.15064255,11.10855774,4.164755778,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,87.97350957,NA,NA,39.69064127,10.7675,3.275271304,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_synagris,NA,236.4,NA,NA,43.67021586,11.0256532,3.430343949,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_synagris,NA,70.08,NA,NA,37.40977427,10.417,3.566677069,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,72.17012653,NA,NA,36.33177472,11.1742,3.661351901,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,107.7854821,NA,NA,35.66552026,10.5685,3.785596224,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,82.75,NA,NA,31.57051502,9.642346013,7.110921813,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,113.48,NA,NA,45.01562257,11.8642895,3.609620259,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Ocyurus_chrysurus,NA,73.5,NA,NA,39.80395403,12.12984796,3.059014162,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,38.68,NA,NA,38.11778759,9.982,4.24363344,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,53.33759984,NA,NA,37.10893949,11.2401,3.388557549,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,97.83,NA,NA,36.82,10.55,3.600212725,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,27.3,NA,NA,37.66124155,10.71961002,4.000646258,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,87.92944029,NA,NA,35.25571697,11.12637829,3.307157798,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,105.43,NA,NA,37.77849552,10.5269139,4.159312595,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_synagris,NA,67.95,NA,NA,35.85841296,10.898,4.355891262,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,186.7967599,NA,NA,39.15964245,12.0214,3.064572473,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,73.65951545,NA,NA,39.1222966,10.6873,2.906203356,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,94.31,NA,NA,36.50306994,10.2672273,4.097277691,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,84.6488627,NA,NA,35.48745446,10.7456,4.047829508,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,76.66001471,NA,NA,37.78285146,10.73967457,3.842419354,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,160.5188899,NA,NA,31.26888184,9.863584939,4.165894296,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,250.5256918,NA,NA,37.46903934,11.52818396,2.974921792,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,102.1211846,NA,NA,37.75887652,10.90511233,3.455731778,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,35.18714684,NA,NA,37.16306602,10.3805,3.253526095,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_griseus,NA,13.96882113,NA,NA,37.67923974,10.9535,3.125838455,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Ocyurus_chrysurus,NA,60.8,NA,NA,39.72014947,11.26222521,3.258083823,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,49.7494958,NA,NA,33.59696428,10.44203413,4.564805978,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,216.79,NA,NA,34.13926806,10.62346393,5.278545045,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,128.8,NA,NA,41.36612778,10.72712932,3.195211201,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,43.11847848,NA,NA,36.19431609,10.8775,3.735076579,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,59.18,NA,NA,34.69534178,9.946878193,4.174985535,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,56.83,NA,NA,34.78537357,10.08224261,4.226324956,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,52.10651777,NA,NA,30.80066691,9.484070125,4.768210941,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_synagris,NA,12.54,NA,NA,36.396906,9.892253808,3.548430876,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_griseus,NA,168.191108,NA,NA,37.86753691,10.887,3.458802403,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,76.63,NA,NA,42.62744609,11.55208556,4.271721493,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,70.66562096,NA,NA,35.37768423,10.89489567,4.478649248,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,43.49,NA,NA,33.40931293,10.34889361,4.915937022,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,96.65447764,NA,NA,38.49418594,10.5162,3.175923008,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,212.74,NA,NA,41.29401281,10.013,3.771490038,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,57.0363091,NA,NA,37.26578481,10.83411682,4.410585636,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,6.968417347,NA,NA,36.90670852,10.7226,3.18360077,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Ocyurus_chrysurus,NA,33.8,NA,NA,37.74633353,11.59878359,3.454150502,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,60.5,NA,NA,37.53016209,11.32074264,3.394440727,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,6.650688862,NA,NA,35.74582769,10.87755593,3.362878249,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,8.1,NA,NA,34.90208067,10.26637898,4.147690712,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Ocyurus_chrysurus,NA,11.8,NA,NA,36.89774769,10.56752557,3.812744183,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,8.99,NA,NA,36.2021154,10.49094057,3.67137218,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,54.561548,NA,NA,36.40403054,10.7426,3.805074477,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,94.03,NA,NA,34.36797696,10.22515497,4.303627399,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_griseus,NA,4.44264642,NA,NA,36.17514911,10.7428,3.219586135,caribbean,Jake_Allgeier,Lutjanus griseus,Lutjanidae,89
Lutjanus_apodus,NA,13.4,NA,NA,35.26972512,10.44958692,3.055479515,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,2.9,NA,NA,35.17040546,10.39549324,3.721573803,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,8.9,NA,NA,34.42880262,10.35785568,4.102968584,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_apodus,NA,10.9,NA,NA,33.21830587,10.12468168,4.093998261,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Lutjanus_synagris,NA,391.7,NA,NA,40.79155956,11.01095191,3.603983553,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Lutjanus_synagris,NA,154.6,NA,NA,37.84123272,11.25053274,3.77131923,caribbean,Jake_Allgeier,Lutjanus synagris,Lutjanidae,60
Ocyurus_chrysurus,NA,35.4,NA,NA,39.17779657,12.1194936,3.450910136,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Ocyurus_chrysurus,NA,59.5,NA,NA,39.28339404,11.72859845,3.364003849,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,35.2,NA,NA,36.7800163,11.53559323,4.843386095,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Ocyurus_chrysurus,NA,42.5,NA,NA,36.30665826,11.50183649,3.591429147,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Ocyurus_chrysurus,NA,56.6,NA,NA,38.50887525,11.77793119,3.623874025,caribbean,Jake_Allgeier,Ocyurus chrysurus,Lutjanidae,86.300001525
Lutjanus_apodus,NA,14.1,NA,NA,34.22988666,10.55174879,4.046445282,caribbean,Jake_Allgeier,Lutjanus apodus,Lutjanidae,67.19999695
Holacanthus_ciliaris,NA,14.7,NA,NA,39.05467975,9.767168654,3.315004472,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Holacanthus_ciliaris,NA,9.19,NA,NA,33.65178798,9.764997408,4.696274472,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Holacanthus_ciliaris,NA,11,NA,NA,37.58622769,10.55148021,3.754670895,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Holacanthus_ciliaris,NA,4.73,NA,NA,38.79919453,8.949057252,4.082100713,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Holacanthus_ciliaris,NA,NA,NA,NA,44.22,9.49,2.447422285,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Holacanthus_ciliaris,NA,NA,NA,NA,39.10236844,9.32151862,3.186012448,caribbean,Jake_Allgeier,Holacanthus ciliaris,Pomacanthidae,45
Abudefduf_saxatilis,NA,20.7,NA,NA,37.34217405,10.1437366,4.234310791,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,17.3,NA,NA,35.73006979,10.73857587,4.347426075,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,29.37,NA,NA,35.59030371,10.53034678,4.469847477,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,18.22,NA,NA,38.46895824,10.72795666,4.055962851,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,3.8,NA,NA,38.57157716,11.25443279,3.452379311,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,3.4,NA,NA,38.61383933,10.65024962,3.144060763,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
Abudefduf_saxatilis,NA,8.6,NA,NA,35.09403763,10.39389185,4.28859446,caribbean,Jake_Allgeier,Abudefduf saxatilis,Pomacentridae,22.89999962
